"","NNID","DATUM","OBA","OBA_WERT","NAME","SPRACHE","GENUS","NAME2","SPRACHE2","GENUS2","ZUSATZ","AGS","RS","HOEHE","HOEHE_GER","EWZ","EWZ_GER","GEWK","GEMTEIL","VIRTUELL","GEMEINDE","VERWGEM","KREIS","REGBEZIRK","BUNDESLAND","STAAT","GEOLA","GEOBR","GKRE","GKHO","UTMRE","UTMHO","BOX_GEO","BOX_GK","BOX_UTM"
"33","DEBKGGND00002DYE","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Saaleck","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",9.8725,50.11,35624788889364600,55530215137444496,5623790907779509,55512394376333896,"POLYGON ((9.86532837379517 50.1056811028803,9.86549044678947 50.1146739577287,9.87947551383506 50.1145688714618,9.87931082279285 50.1055760499094,9.86532837379517 50.1056811028803))","POLYGON ((3561978.69301073 5552521.31673377,3561978.69068131 5553521.7101447,3562979.08479499 5553521.71078665,3562979.08726051 5552521.31708846,3561978.69301073 5552521.31673377))","POLYGON ((561879.090777951 5550739.43763339,561879.090777951 5551739.43763339,562879.090777951 5551739.43763339,562879.090777951 5550739.43763339,561879.090777951 5550739.43763339))"
"34","DEBKGGND00002DYU","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Hardenstein","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",7.30194444444444,51.4202777777778,33819600829583600,56997715199985000,3819329289698100,56979328826674296,"POLYGON ((7.29494243282165 51.4156971387881,7.29460788288514 51.4246850036244,7.30898447526676 51.4248933293178,7.30931620820972 51.4159053978846,7.29494243282165 51.4156971387881))","POLYGON ((3381459.88866585 5699271.31948975,3381459.88204126 5700271.71092023,3382460.27720186 5700271.72039149,3382460.28391814 5699271.3289723,3381459.88866585 5699271.31948975))","POLYGON ((381432.92896981 5697432.88266744,381432.92896981 5698432.88266744,382432.92896981 5698432.88266744,382432.92896981 5697432.88266744,381432.92896981 5697432.88266744))"
"35","DEBKGGND00002DYY","01.12.2016","AX_Gebaeude","Burg, Festung","Löwenburg","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",7.16083333333333,50.3002777777778,33690377906948500,55754105811095096,3690149044523110,55736209597893496,"POLYGON ((7.15393524109809 50.2955401715464,7.15358719235706 50.3045290840345,7.16762228980978 50.3047512061379,7.16796769655715 50.2957622232153,7.15393524109809 50.2955401715464))","POLYGON ((3368537.59469269 5574910.38168774,3368537.59082988 5575910.77436145,3369537.98621309 5575910.77983344,3369537.98994605 5574910.38707338,3368537.59469269 5574910.38168774))","POLYGON ((368514.904452311 5573120.95978935,368514.904452311 5574120.95978935,369514.904452311 5574120.95978935,369514.904452311 5573120.95978935,368514.904452311 5573120.95978935))"
"36","DEBKGGND00002DZ3","01.12.2016","AX_Gebaeude","Burg, Festung","Wasserburg Gnemern","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",11.8327777777778,53.9316666666667,36861068029773104,59815793788244696,6859621430280920,59796238315495600,"POLYGON ((11.824770986115 53.9272482991573,11.8253777694392 53.9362253868899,11.8405914367125 53.9358662882252,11.8399813967558 53.9268893179789,11.824770986115 53.9272482991573))","POLYGON ((3685606.60618751 5981079.17120008,3685606.59612202 5982079.57437538,3686607.00011878 5982079.58673511,3686607.01020389 5981079.18350851,3685606.60618751 5981079.17120008))","POLYGON ((685462.143028096 5979123.83154956,685462.143028096 5980123.83154956,686462.143028096 5980123.83154956,686462.143028096 5979123.83154956,685462.143028096 5979123.83154956))"
"37","DEBKGGND00002DZQ","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Eppstein","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",8.39333333333333,50.1411111111111,34567001409386696,55562698483561904,4566425468264940,55544873101964896,"POLYGON ((8.38629767396203 50.1364949810341,8.38618260196652 50.1454882983699,8.4001775166931 50.1455614208319,8.40028996545774 50.1365680803219,8.38629767396203 50.1364949810341))","POLYGON ((3456199.94555276 5555769.64629009,3456199.93846997 5556770.04374348,3457200.33632806 5556770.05032166,3457200.34340167 5555769.65284578,3456199.94555276 5555769.64629009))","POLYGON ((456142.546826494 5553987.31019648,456142.546826494 5554987.31019648,457142.546826494 5554987.31019648,457142.546826494 5553987.31019648,456142.546826494 5553987.31019648))"
"38","DEBKGGND00002DZR","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Neuhaus","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",10.8561111111111,52.4144444444444,36263650538226400,58106348911557600,6262425076051171,58087489831422496,"POLYGON ((10.8486491316343 52.4100014044406,10.8490250267686 52.4189870432632,10.863721464857 52.4187562431663,10.8633425862277 52.4097706787473,10.8486491316343 52.4100014044406))","POLYGON ((3625864.862863 5810134.6920399,3625864.84669416 5811135.08905135,3626865.24489511 5811135.09025028,3626865.26084693 5810134.69306418,3625864.862863 5810134.6920399))","POLYGON ((625742.507605116 5808248.98314225,625742.507605116 5809248.98314225,626742.507605116 5809248.98314225,626742.507605116 5808248.98314225,625742.507605116 5808248.98314225))"
"39","DEBKGGND00002DZS","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Gutenfels","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",7.76666666666667,50.0877777777778,34118120974228400,55508945468302400,4117722830881050,55491143919950696,"POLYGON ((7.75978812173781 50.0831684593904,7.75955602875563 50.0921602666541,7.7735329589265 50.0923087766215,7.77376243836497 50.0833169223153,7.75978812173781 50.0831684593904))","POLYGON ((3411311.90238291 5550394.34855085,3411311.89703617 5551394.74175229,3412312.29244185 5551394.74503278,3412312.29782651 5550394.35176111,3411311.90238291 5550394.34855085))","POLYGON ((411272.283088105 5548614.39199507,411272.283088105 5549614.39199507,412272.283088105 5549614.39199507,412272.283088105 5548614.39199507,411272.283088105 5548614.39199507))"
"40","DEBKGGND00002DZW","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Ludwigstein","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",9.90916666666667,51.3216666666667,35634525466130904,56878192571709104,5633535115354550,56859835967300800,"POLYGON ((9.90190824866289 51.3171795387696,9.90208460920124 51.3261704263553,9.91643482867739 51.3260590235947,9.91625566357274 51.3170681716055,9.90190824866289 51.3171795387696))","POLYGON ((3562952.35605267 5687319.04575718,3562952.35160702 5688319.4681308,3563952.73716605 5688319.46852853,3563952.74162876 5687319.04604181,3562952.35605267 5687319.04575718))","POLYGON ((562853.511535455 5685483.59673008,562853.511535455 5686483.59673008,563853.511535455 5686483.59673008,563853.511535455 5685483.59673008,562853.511535455 5685483.59673008))"
"41","DEBKGGND00002DZY","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Gemen","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",6.86666666666667,51.8627777777778,33531185863848900,57497909727378400,3531032914547720,57479330056767904,"POLYGON ((6.85958006093927 51.8582020176809,6.85915341611462 51.8671869065659,6.87366696545101 51.8674502051846,6.8740907232308 51.8584652318457,6.85958006093927 51.8582020176809))","POLYGON ((3352618.39626014 5749290.77247646,3352618.38433547 5750291.1622777,3353618.77648711 5750291.17293419,3353618.78845009 5749290.78304257,3352618.39626014 5749290.77247646))","POLYGON ((352603.291454772 5747433.00567679,352603.291454772 5748433.00567679,353603.291454772 5748433.00567679,353603.291454772 5747433.00567679,352603.291454772 5747433.00567679))"
"42","DEBKGGND00002E04","01.12.2016","AX_Gebaeude","Burg, Festung","Hardenburg","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",8.12083333333333,49.4619444444444,34363459069971296,54809460364593504,4362960356523590,54791934465743000,"POLYGON ((8.11405928530025 49.4575028033829,8.11389711035223 49.4664966199866,8.12769678695392 49.4666015196471,8.1278564370655 49.4576076699311,8.11405928530025 49.4575028033829))","POLYGON ((3435845.71195224 5480445.83803516,3435845.70406657 5481446.23219489,3436846.10203139 5481446.23470789,3436846.1099363 5480445.84067437,3435845.71195224 5480445.83803516))","POLYGON ((435796.03565236 5478693.4465743,435796.03565236 5479693.4465743,436796.03565236 5479693.4465743,436796.03565236 5478693.4465743,435796.03565236 5478693.4465743))"
"43","DEBKGGND00002E0D","01.12.2016","AX_Gebaeude","Burg, Festung","Veste Wachsenburg","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",10.8761111111111,50.8583333333333,36321628523299096,56375687105630304,6320359595518661,56357525550922896,"POLYGON ((10.8687516431166 50.8539941863131,10.8691110273393 50.8629821169154,10.8833127431334 50.8627537509351,10.8829506321878 50.8537658930212,10.8687516431166 50.8539941863131))","POLYGON ((3631662.6580673 5637068.50466606,3631662.64706388 5638068.90527729,3632663.04661361 5638068.91635343,3632663.05758019 5637068.51573301,3631662.6580673 5637068.50466606))","POLYGON ((631535.959551868 5635252.55509229,631535.959551868 5636252.55509229,632535.959551868 5636252.55509229,632535.959551868 5635252.55509229,631535.959551868 5635252.55509229))"
"44","DEBKGGND00002E0H","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Arras","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",7.10555555555556,50.0527777777778,33644135526219700,55480072120874704,3643924020155430,55462283759987400,"POLYGON ((7.09887033136 50.0482651434047,7.09851503111307 50.0572541575465,7.11247742569356 50.0574821201475,7.11283012079915 50.0484930338336,7.09887033136 50.0482651434047))","POLYGON ((3363913.35943249 5547507.01357002,3363913.35311076 5548507.40738684,3364913.74566493 5548507.41057954,3364913.75227382 5547507.01658841,3363913.35943249 5547507.01357002))","POLYGON ((363892.402015542 5545728.37599874,363892.402015542 5546728.37599874,364892.402015542 5546728.37599874,364892.402015542 5545728.37599874,363892.402015542 5545728.37599874))"
"45","DEBKGGND00002E0K","01.12.2016","AX_Gebaeude","Burg, Festung","Beningaburg","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",7.42944444444444,53.6475,33962135237079900,59473728783846400,3961844262875630,59454359557687200,"POLYGON ((7.42201825775821 53.6427853998538,7.42168270871939 53.6517704366928,7.43680670379478 53.651968883555,7.43713904069013 53.6429837819383,7.42201825775821 53.6427853998538))","POLYGON ((3395713.33206273 5946872.67290501,3395713.31780501 5947873.07019545,3396713.71535464 5947873.08375042,3396713.72960526 5946872.68647521,3395713.33206273 5946872.67290501))","POLYGON ((395684.426287563 5944935.95576871,395684.426287563 5945935.95576871,396684.426287563 5945935.95576871,396684.426287563 5944935.95576871,395684.426287563 5944935.95576871))"
"46","DEBKGGND00002E0L","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Hülshoff","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",7.50388888888889,51.9716666666667,33972654556399400,57607937163966200,3972330348319260,57589309754175696,"POLYGON ((7.49682383540451 51.966964228347,7.49652300342398 51.9759521330359,7.51107679181399 51.976137066636,7.5113747143493 51.967149102553,7.49682383540451 51.966964228347))","POLYGON ((3396765.26946681 5760293.5107706,3396765.24966727 5761293.90718006,3397765.64211028 5761293.922396,3397765.66191263 5760293.52596728,3396765.26946681 5760293.5107706))","POLYGON ((396733.034831926 5758430.97541757,396733.034831926 5759430.97541757,397733.034831926 5759430.97541757,397733.034831926 5758430.97541757,396733.034831926 5758430.97541757))"
"47","DEBKGGND00002E0M","01.12.2016","AX_Gebaeude","Burg, Festung","Harzburg","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",10.5672222222222,51.8713888888889,36080046171328400,57497621805088896,6078885560881790,57479009942164704,"POLYGON ((10.5597076555907 51.8670486254608,10.5600186809708 51.8760364462119,10.5745396464964 51.8758429908635,10.5742257289314 51.8668552321882,10.5597076555907 51.8670486254608))","POLYGON ((3607504.42895239 5749261.98714374,3607504.41485034 5750262.38662606,3608504.80538578 5750262.37382676,3608504.81935257 5749261.97421839,3607504.42895239 5749261.98714374))","POLYGON ((607388.556088181 5747400.99421648,607388.556088181 5748400.99421648,608388.556088181 5748400.99421648,608388.556088181 5747400.99421648,607388.556088181 5747400.99421648))"
"48","DEBKGGND00002E0Y","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Kriebstein","deutsch",NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",13.0183333333333,51.0419444444444,37818449382400000,56640181118430896,7816578596893121,56621899635378704,"POLYGON ((13.0107797899205 51.0378375938861,13.0115556851661 51.0468079779408,13.0257860423619 51.0463178945874,13.0250074128549 51.037347666433,13.0107797899205 51.0378375938861))","POLYGON ((3781344.74255077 5663517.9029057,3781344.73017111 5664518.30886033,3782345.13400699 5664518.32057977,3782345.14624851 5663517.91458139,3781344.74255077 5663517.9029057))","POLYGON ((781157.859689311 5661689.96353787,781157.859689311 5662689.96353787,782157.859689311 5662689.96353787,782157.859689311 5661689.96353787,781157.859689311 5661689.96353787))"
"49","DEBKGGND00002E17","01.12.2016","AX_Gebaeude","Burg, Festung","Königspfalz Tilleda","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",11.1377777777778,51.4169444444444,36487918398856496,57002148685074200,6486589523307330,56983734712329800,"POLYGON ((11.1305041005083 51.4126960438946,11.1309220480618 51.4216816762194,11.1452939245777 51.4214194197437,11.1448731634537 51.4124338712325,11.1305041005083 51.4126960438946))","POLYGON ((3648291.6433725 5699714.66812985,3648291.63290348 5700715.06089042,3649292.03651344 5700715.0686874,3649292.04676015 5699714.67610197,3648291.6433725 5699714.66812985))","POLYGON ((648158.952330732 5697873.47123297,648158.952330732 5698873.47123297,649158.952330732 5698873.47123297,649158.952330732 5697873.47123297,648158.952330732 5697873.47123297))"
"50","DEBKGGND00002E1W","01.12.2016","AX_Gebaeude","Burg, Festung","Wasserburg Gleuel","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",6.83611111111111,50.8916666666667,33478291015977100,56418178391389696,3478150142881740,56400022945723496,"POLYGON ((6.8292212398553 50.8869874081793,6.82880330725901 50.8959736149008,6.84301260837854 50.8962371279292,6.84342781101942 50.8872508373271,6.8292212398553 50.8869874081793))","POLYGON ((3347328.91071823 5641317.6410273,3347328.90040194 5642318.03124771,3348329.29345887 5642318.03804218,3348329.30374905 5641317.64792977,3347328.91071823 5641317.6410273))","POLYGON ((347315.014288174 5639502.29457235,347315.014288174 5640502.29457235,348315.014288174 5640502.29457235,348315.014288174 5639502.29457235,347315.014288174 5639502.29457235))"
"51","DEBKGGND00002E1Y","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Freusburg","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",7.88083333333333,50.8269444444444,34212228568414800,56329926526061504,4211796773936960,56311800471846096,"POLYGON ((7.87387031320259 50.8224031043766,7.87365396343104 50.8313941336259,7.88785105592191 50.8315303201129,7.88806468007894 50.8225392475105,7.87387031320259 50.8224031043766))","POLYGON ((3420722.66191424 5632492.45168878,3420722.65713803 5633492.84779422,3421723.05171254 5633492.85347647,3421723.05659692 5632492.45724278,3420722.66191424 5632492.45168878))","POLYGON ((420679.677393696 5630680.04718461,420679.677393696 5631680.04718461,421679.677393696 5631680.04718461,421679.677393696 5630680.04718461,420679.677393696 5630680.04718461))"
"52","DEBKGGND00002E2F","01.12.2016","AX_Gebaeude","Burg, Festung","Kasselburg","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",6.68388888888889,50.2391666666667,33348630918806296,55695908819822800,3348536337603630,55678037020243096,"POLYGON ((6.67722845729989 50.2346629005842,6.67679152047944 50.2436491824887,6.69080450432219 50.2439286111117,6.69123881138054 50.2349422406621,6.67722845729989 50.2346629005842))","POLYGON ((3334362.8974828 5569090.68352519,3334362.89407671 5570091.07592541,3335363.28625937 5570091.08024851,3335363.28969451 5569090.6880034,3334362.8974828 5569090.68352519))","POLYGON ((334353.633760363 5567303.70202432,334353.633760363 5568303.70202432,335353.633760363 5568303.70202432,335353.633760363 5567303.70202432,334353.633760363 5567303.70202432))"
"53","DEBKGGND00002E2M","01.12.2016","AX_Gebaeude","Burg, Festung","Haus Broich","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",7.12166666666667,50.8308333333333,33677483535459696,56345201846192200,3677263588915290,56327073312090800,"POLYGON ((7.11477809629545 50.8263412939649,7.11441590242397 50.8353291826067,7.12860927520033 50.8355577374546,7.12896874661956 50.8265697760787,7.11477809629545 50.8263412939649))","POLYGON ((3367248.15963268 5634019.98397184,3367248.15285818 5635020.37659492,3368248.54751313 5635020.38524051,3368248.5541731 5634019.99244712,3367248.15963268 5634019.98397184))","POLYGON ((367226.358891529 5632207.33120908,367226.358891529 5633207.33120908,368226.358891529 5633207.33120908,368226.358891529 5632207.33120908,367226.358891529 5632207.33120908))"
"54","DEBKGGND00002E2P","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Posterstein","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",12.2530555555556,50.8625,37290850154357904,56413863099921912,7289192009812620,56395676922754496,"POLYGON ((12.2457083577814 50.8581192423721,12.2463324169451 50.8670975121363,12.2605200561761 50.8667016355931,12.2598932814069 50.8577234917033,12.2457083577814 50.8581192423721))","POLYGON ((3728584.81960104 5640886.10400824,3728584.80469757 5641886.51107769,3729585.21088933 5641886.51626125,3729585.22657232 5640886.1083595,3728584.81960104 5640886.10400824))","POLYGON ((728419.200981262 5639067.69227546,728419.200981262 5640067.69227546,729419.200981262 5640067.69227546,729419.200981262 5639067.69227546,728419.200981262 5639067.69227546))"
"55","DEBKGGND00002E2X","01.12.2016","AX_Gebaeude","Burg, Festung","Burg Zwingenberg","deutsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Nein",NA,NA,NA,NA,NA,"DE",9.03444444444444,49.4236111111111,35025728340092200,54762986748220200,5024966020489840,54745476610045200,"POLYGON ((9.02752913677796 49.419104118422,9.02753416947362 49.4280990707935,9.04132468081258 49.4280949651131,9.04131712748863 49.4191000140375,9.02752913677796 49.419104118422))","POLYGON ((3502072.63658157 5475798.47368212,3502072.63640441 5476798.8737312,3503073.03131633 5476798.8758886,3503073.0317331 5475798.4757599,3502072.63658157 5475798.47368212))","POLYGON ((501996.602048984 5474047.66100453,501996.602048984 5475047.66100453,502996.602048984 5475047.66100453,502996.602048984 5474047.66100453,501996.602048984 5474047.66100453))"
